date,station_id,station_name,station_env,station_influence,no2_ug_m3,lat,lon,zone
2016-07-02,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,3.0,45.59667,5.918611,GRENOBLE
2016-07-03,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,4.0,45.59667,5.918611,GRENOBLE
2016-07-04,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,6.2,45.59667,5.918611,GRENOBLE
2016-07-05,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,6.0,45.59667,5.918611,GRENOBLE
2016-07-06,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,8.2,45.59667,5.918611,GRENOBLE
2016-07-07,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,14.0,45.59667,5.918611,GRENOBLE
2016-07-08,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,14.0,45.59667,5.918611,GRENOBLE
2016-07-09,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,14.0,45.59667,5.918611,GRENOBLE
2016-07-10,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,8.1,45.59667,5.918611,GRENOBLE
2016-07-11,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,10.0,45.59667,5.918611,GRENOBLE
2016-07-12,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,12.0,45.59667,5.918611,GRENOBLE
2016-07-13,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,8.9,45.59667,5.918611,GRENOBLE
2016-07-14,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,6.5,45.59667,5.918611,GRENOBLE
2016-07-15,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,7.1,45.59667,5.918611,GRENOBLE
2016-07-16,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,6.9,45.59667,5.918611,GRENOBLE
2016-07-17,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,9.7,45.59667,5.918611,GRENOBLE
2016-07-18,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,12.0,45.59667,5.918611,GRENOBLE
2016-07-19,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,14.0,45.59667,5.918611,GRENOBLE
2016-07-20,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,16.0,45.59667,5.918611,GRENOBLE
2016-07-21,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,15.0,45.59667,5.918611,GRENOBLE
2016-07-22,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,12.0,45.59667,5.918611,GRENOBLE
2016-07-23,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,10.833333333333334,,,GRENOBLE
2016-07-24,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,9.666666666666666,,,GRENOBLE
2016-07-25,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,8.5,45.59667,5.918611,GRENOBLE
2016-07-26,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,11.0,45.59667,5.918611,GRENOBLE
2016-07-27,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,12.0,45.59667,5.918611,GRENOBLE
2016-07-28,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,11.0,45.59667,5.918611,GRENOBLE
2016-07-29,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,12.0,45.59667,5.918611,GRENOBLE
2016-07-30,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,10.0,45.59667,5.918611,GRENOBLE
2016-07-31,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,6.2,45.59667,5.918611,GRENOBLE
2016-08-01,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,10.0,45.59667,5.918611,GRENOBLE
2016-08-02,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,11.0,45.59667,5.918611,GRENOBLE
2016-08-03,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,12.0,45.59667,5.918611,GRENOBLE
2016-08-04,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,12.0,45.59667,5.918611,GRENOBLE
2016-08-05,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,10.0,45.59667,5.918611,GRENOBLE
2016-08-06,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,7.3,45.59667,5.918611,GRENOBLE
2016-08-07,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,8.0,45.59667,5.918611,GRENOBLE
2016-08-08,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,11.0,45.59667,5.918611,GRENOBLE
2016-08-09,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,10.0,45.59667,5.918611,GRENOBLE
2016-08-10,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,5.3,45.59667,5.918611,GRENOBLE
2016-08-11,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,8.5,45.59667,5.918611,GRENOBLE
2016-08-12,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,11.0,45.59667,5.918611,GRENOBLE
2016-08-13,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,13.0,45.59667,5.918611,GRENOBLE
2016-08-14,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,13.0,45.59667,5.918611,GRENOBLE
2016-08-15,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,9.1,45.59667,5.918611,GRENOBLE
2016-08-16,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,9.6,45.59667,5.918611,GRENOBLE
2016-08-17,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,11.0,45.59667,5.918611,GRENOBLE
2016-08-18,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,13.0,45.59667,5.918611,GRENOBLE
2016-08-19,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,12.0,45.59667,5.918611,GRENOBLE
2016-08-20,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,13.0,45.59667,5.918611,GRENOBLE
2016-08-21,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,8.0,45.59667,5.918611,GRENOBLE
2016-08-22,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,9.9,45.59667,5.918611,GRENOBLE
2016-08-23,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,14.0,45.59667,5.918611,GRENOBLE
2016-08-24,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,14.0,45.59667,5.918611,GRENOBLE
2016-08-25,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,15.0,45.59667,5.918611,GRENOBLE
2016-08-26,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,14.0,45.59667,5.918611,GRENOBLE
2016-08-27,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,12.0,45.59667,5.918611,GRENOBLE
2016-08-28,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,8.9,45.59667,5.918611,GRENOBLE
2016-08-29,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,12.0,45.59667,5.918611,GRENOBLE
2016-08-30,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,12.0,45.59667,5.918611,GRENOBLE
2016-08-31,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,12.0,45.59667,5.918611,GRENOBLE
2016-09-01,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,12.0,45.59667,5.918611,GRENOBLE
2016-09-02,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,14.0,45.59667,5.918611,GRENOBLE
2016-09-03,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,15.0,45.59667,5.918611,GRENOBLE
2016-09-04,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,14.0,45.59667,5.918611,GRENOBLE
2016-09-05,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,15.0,45.59667,5.918611,GRENOBLE
2016-09-06,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,6.2,45.59667,5.918611,GRENOBLE
2016-09-07,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,11.0,45.59667,5.918611,GRENOBLE
2016-09-08,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,14.0,45.59667,5.918611,GRENOBLE
2016-09-09,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,17.0,45.59667,5.918611,GRENOBLE
2016-09-10,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,9.1,45.59667,5.918611,GRENOBLE
2016-09-11,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,12.0,45.59667,5.918611,GRENOBLE
2016-09-12,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,14.0,45.59667,5.918611,GRENOBLE
2016-09-13,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,15.0,45.59667,5.918611,GRENOBLE
2016-09-14,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,18.0,45.59667,5.918611,GRENOBLE
2016-09-15,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,12.0,45.59667,5.918611,GRENOBLE
2016-09-16,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,14.0,45.59667,5.918611,GRENOBLE
2016-09-17,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,13.0,45.59667,5.918611,GRENOBLE
2016-09-18,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,9.75,,,GRENOBLE
2016-09-19,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,6.5,45.59667,5.918611,GRENOBLE
2016-09-20,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,13.0,45.59667,5.918611,GRENOBLE
2016-09-21,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,10.0,45.59667,5.918611,GRENOBLE
2016-09-22,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,19.0,45.59667,5.918611,GRENOBLE
2016-09-23,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,16.0,45.59667,5.918611,GRENOBLE
2016-09-24,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,15.0,45.59667,5.918611,GRENOBLE
2016-09-25,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,13.0,45.59667,5.918611,GRENOBLE
2016-09-26,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,15.0,45.59667,5.918611,GRENOBLE
2016-09-27,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,13.0,45.59667,5.918611,GRENOBLE
2016-09-28,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,16.0,45.59667,5.918611,GRENOBLE
2016-09-29,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,11.0,45.59667,5.918611,GRENOBLE
2016-09-30,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,11.0,45.59667,5.918611,GRENOBLE
2016-10-01,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,11.0,,,GRENOBLE
2016-10-02,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,11.0,,,GRENOBLE
2016-10-03,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,11.0,45.59667,5.918611,GRENOBLE
2016-10-04,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,13.0,45.59667,5.918611,GRENOBLE
2016-10-05,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,15.0,45.59667,5.918611,GRENOBLE
2016-10-06,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,15.0,45.59667,5.918611,GRENOBLE
2016-10-07,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,27.0,45.59667,5.918611,GRENOBLE
2016-10-08,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,17.0,45.59667,5.918611,GRENOBLE
2016-10-09,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,9.1,45.59667,5.918611,GRENOBLE
2016-10-10,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,13.0,45.59667,5.918611,GRENOBLE
2016-10-11,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,16.0,45.59667,5.918611,GRENOBLE
2016-10-12,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,22.0,45.59667,5.918611,GRENOBLE
2016-10-13,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,29.0,45.59667,5.918611,GRENOBLE
2016-10-14,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,27.0,45.59667,5.918611,GRENOBLE
2016-10-15,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,19.0,45.59667,5.918611,GRENOBLE
2016-10-16,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,19.0,45.59667,5.918611,GRENOBLE
2016-10-17,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,22.0,45.59667,5.918611,GRENOBLE
2016-10-18,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,18.0,45.59667,5.918611,GRENOBLE
2016-10-19,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,16.0,45.59667,5.918611,GRENOBLE
2016-10-20,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,19.0,45.59667,5.918611,GRENOBLE
2016-10-21,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,19.0,45.59667,5.918611,GRENOBLE
2016-10-22,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,23.0,45.59667,5.918611,GRENOBLE
2016-10-23,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,25.0,45.59667,5.918611,GRENOBLE
2016-10-24,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,31.0,45.59667,5.918611,GRENOBLE
2016-10-25,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,21.0,45.59667,5.918611,GRENOBLE
2016-10-26,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,22.0,45.59667,5.918611,GRENOBLE
2016-10-27,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,14.0,45.59667,5.918611,GRENOBLE
2016-10-28,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,22.0,45.59667,5.918611,GRENOBLE
2016-10-29,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,20.0,45.59667,5.918611,GRENOBLE
2016-10-30,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,18.0,45.59667,5.918611,GRENOBLE
2016-10-31,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,26.0,45.59667,5.918611,GRENOBLE
2016-11-01,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,23.0,45.59667,5.918611,GRENOBLE
2016-11-02,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,24.0,45.59667,5.918611,GRENOBLE
2016-11-03,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,17.0,45.59667,5.918611,GRENOBLE
2016-11-04,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,23.0,45.59667,5.918611,GRENOBLE
2016-11-05,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,26.0,,,GRENOBLE
2016-11-06,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,29.0,,,GRENOBLE
2016-11-07,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,32.0,45.59667,5.918611,GRENOBLE
2016-11-08,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,29.0,45.59667,5.918611,GRENOBLE
2016-11-09,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,19.0,45.59667,5.918611,GRENOBLE
2016-11-10,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,22.0,45.59667,5.918611,GRENOBLE
2016-11-11,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,9.7,45.59667,5.918611,GRENOBLE
2016-11-12,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,18.0,45.59667,5.918611,GRENOBLE
2016-11-13,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,23.0,45.59667,5.918611,GRENOBLE
2016-11-14,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,18.0,45.59667,5.918611,GRENOBLE
2016-11-15,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,25.0,45.59667,5.918611,GRENOBLE
2016-11-16,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,33.0,45.59667,5.918611,GRENOBLE
2016-11-17,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,24.0,45.59667,5.918611,GRENOBLE
2016-11-18,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,19.0,45.59667,5.918611,GRENOBLE
2016-11-19,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,8.2,45.59667,5.918611,GRENOBLE
2016-11-20,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,5.6,45.59667,5.918611,GRENOBLE
2016-11-21,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,10.0,45.59667,5.918611,GRENOBLE
2016-11-22,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,30.0,45.59667,5.918611,GRENOBLE
2016-11-23,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,35.0,45.59667,5.918611,GRENOBLE
2016-11-24,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,38.0,45.59667,5.918611,GRENOBLE
2016-11-25,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,34.0,45.59667,5.918611,GRENOBLE
2016-11-26,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,29.0,45.59667,5.918611,GRENOBLE
2016-11-27,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,21.0,45.59667,5.918611,GRENOBLE
2016-11-28,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,17.0,45.59667,5.918611,GRENOBLE
2016-11-29,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,25.0,45.59667,5.918611,GRENOBLE
2016-11-30,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,38.0,45.59667,5.918611,GRENOBLE
2016-12-01,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,39.0,45.59667,5.918611,GRENOBLE
2016-12-02,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,37.0,45.59667,5.918611,GRENOBLE
2016-12-03,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,40.0,45.59667,5.918611,GRENOBLE
2016-12-04,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,32.0,45.59667,5.918611,GRENOBLE
2016-12-05,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,44.0,45.59667,5.918611,GRENOBLE
2016-12-06,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,45.0,45.59667,5.918611,GRENOBLE
2016-12-07,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,46.0,45.59667,5.918611,GRENOBLE
2016-12-08,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,57.0,45.59667,5.918611,GRENOBLE
2016-12-09,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,65.0,45.59667,5.918611,GRENOBLE
2016-12-10,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,55.0,45.59667,5.918611,GRENOBLE
2016-12-11,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,43.0,45.59667,5.918611,GRENOBLE
2016-12-12,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,35.0,45.59667,5.918611,GRENOBLE
2016-12-13,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,44.0,45.59667,5.918611,GRENOBLE
2016-12-14,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,59.0,45.59667,5.918611,GRENOBLE
2016-12-15,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,56.0,45.59667,5.918611,GRENOBLE
2016-12-16,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,46.0,45.59667,5.918611,GRENOBLE
2016-12-17,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,42.0,45.59667,5.918611,GRENOBLE
2016-12-18,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,37.0,45.59667,5.918611,GRENOBLE
2016-12-19,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,37.0,45.59667,5.918611,GRENOBLE
2016-12-20,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,33.0,45.59667,5.918611,GRENOBLE
2016-12-21,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,37.0,45.59667,5.918611,GRENOBLE
2016-12-22,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,39.0,45.59667,5.918611,GRENOBLE
2016-12-23,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,38.0,45.59667,5.918611,GRENOBLE
2016-12-24,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,38.0,45.59667,5.918611,GRENOBLE
2016-12-25,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,29.0,45.59667,5.918611,GRENOBLE
2016-12-26,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,32.0,45.59667,5.918611,GRENOBLE
2016-12-27,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,25.0,45.59667,5.918611,GRENOBLE
2016-12-28,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,23.0,45.59667,5.918611,GRENOBLE
2016-12-29,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,33.0,45.59667,5.918611,GRENOBLE
2016-12-30,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,42.0,45.59667,5.918611,GRENOBLE
2016-12-31,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,36.0,45.59667,5.918611,GRENOBLE
2017-01-01,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,43.0,45.59667,5.918611,GRENOBLE
2017-01-02,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,33.0,45.59667,5.918611,GRENOBLE
2017-01-03,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,13.0,45.59667,5.918611,GRENOBLE
2017-01-04,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,28.0,45.59667,5.918611,GRENOBLE
2017-01-05,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,18.0,45.59667,5.918611,GRENOBLE
2017-01-06,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,15.0,45.59667,5.918611,GRENOBLE
2017-01-07,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,30.0,45.59667,5.918611,GRENOBLE
2017-01-08,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,24.0,45.59667,5.918611,GRENOBLE
2017-01-09,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,22.0,45.59667,5.918611,GRENOBLE
2017-01-10,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,0.0,45.59667,5.918611,GRENOBLE
2017-01-11,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,0.0,45.59667,5.918611,GRENOBLE
2017-01-12,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,0.0,45.59667,5.918611,GRENOBLE
2017-01-13,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,0.0,45.59667,5.918611,GRENOBLE
2017-01-14,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,0.0,45.59667,5.918611,GRENOBLE
2017-01-15,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,0.0,45.59667,5.918611,GRENOBLE
2017-01-16,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,0.0,45.59667,5.918611,GRENOBLE
2017-01-17,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,0.0,45.59667,5.918611,GRENOBLE
2017-01-18,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,0.0,45.59667,5.918611,GRENOBLE
2017-01-19,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,0.0,45.59667,5.918611,GRENOBLE
2017-01-20,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,69.0,45.59667,5.918611,GRENOBLE
2017-01-21,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,50.0,45.59667,5.918611,GRENOBLE
2017-01-22,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,47.0,45.59667,5.918611,GRENOBLE
2017-01-23,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,47.0,45.59667,5.918611,GRENOBLE
2017-01-24,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,41.0,45.59667,5.918611,GRENOBLE
2017-01-25,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,45.0,45.59667,5.918611,GRENOBLE
2017-01-26,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,51.0,45.59667,5.918611,GRENOBLE
2017-01-27,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,73.0,45.59667,5.918611,GRENOBLE
2017-01-28,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,70.0,45.59667,5.918611,GRENOBLE
2017-01-29,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,53.0,45.59667,5.918611,GRENOBLE
2017-01-30,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,36.0,45.59667,5.918611,GRENOBLE
2017-01-31,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,34.0,45.59667,5.918611,GRENOBLE
2017-02-01,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,37.0,45.59667,5.918611,GRENOBLE
2017-02-02,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,28.0,45.59667,5.918611,GRENOBLE
2017-02-03,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,15.0,45.59667,5.918611,GRENOBLE
2017-02-04,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,14.0,45.59667,5.918611,GRENOBLE
2017-02-05,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,19.0,45.59667,5.918611,GRENOBLE
2017-02-06,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,31.0,45.59667,5.918611,GRENOBLE
2017-02-07,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,46.0,45.59667,5.918611,GRENOBLE
2017-02-08,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,32.0,45.59667,5.918611,GRENOBLE
2017-02-09,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,30.0,45.59667,5.918611,GRENOBLE
2017-02-10,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,43.0,45.59667,5.918611,GRENOBLE
2017-02-11,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,27.0,45.59667,5.918611,GRENOBLE
2017-02-12,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,29.0,45.59667,5.918611,GRENOBLE
2017-02-13,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,34.0,45.59667,5.918611,GRENOBLE
2017-02-14,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,41.0,45.59667,5.918611,GRENOBLE
2017-02-15,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,61.0,45.59667,5.918611,GRENOBLE
2017-02-16,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,48.0,45.59667,5.918611,GRENOBLE
2017-02-17,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,39.0,45.59667,5.918611,GRENOBLE
2017-02-18,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,30.0,45.59667,5.918611,GRENOBLE
2017-02-19,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,29.0,45.59667,5.918611,GRENOBLE
2017-02-20,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,30.0,45.59667,5.918611,GRENOBLE
2017-02-21,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,43.0,45.59667,5.918611,GRENOBLE
2017-02-22,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,34.0,45.59667,5.918611,GRENOBLE
2017-02-23,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,26.0,45.59667,5.918611,GRENOBLE
2017-02-24,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,11.0,45.59667,5.918611,GRENOBLE
2017-02-25,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,15.0,45.59667,5.918611,GRENOBLE
2017-02-26,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,27.0,45.59667,5.918611,GRENOBLE
2017-02-27,FR33102,CHAMBERY LE HAUT,Urbaine,Fond,22.0,45.59667,5.918611,GRENOBLE
